"Dataset","Age","lh_bankssts_thickness"
"OASIS_3","69",2.444
"OASIS_3","55",2.602
"OASIS_3","58",2.659
"OASIS_3","67",2.335
"OASIS_3","71",2.295
"OASIS_3","76",2.345
"OASIS_3","78",2.235
"OASIS_3","74",2.122
"OASIS_3","77",2.134
"OASIS_3","72",2.266
"OASIS_3","71",2.126
"OASIS_3","59",2.355
"OASIS_3","61",2.289
"OASIS_3","57",2.216
"OASIS_3","62",2.436
"OASIS_3","67",2.511
"OASIS_3","69",2.623
"OASIS_3","66",2.197
"OASIS_3","75",2.281
"OASIS_3","49",2.644
"OASIS_3","54",2.685
"OASIS_3","71",2.482
"OASIS_3","68",2.573
"OASIS_3","70",2.482
"OASIS_3","74",2.529
"OASIS_3","77",2.431
"OASIS_3","45",2.363
"OASIS_3","46",2.315
"OASIS_3","48",2.266
"OASIS_3","51",2.329
"OASIS_3","55",2.322
"OASIS_3","68",2.503
"OASIS_3","70",2.532
"OASIS_3","67",2.511
"OASIS_3","71",2.367
"OASIS_3","71",2.445
"OASIS_3","72",2.442
"OASIS_3","69",2.411
"OASIS_3","72",2.415
"OASIS_3","89",2.116
"OASIS_3","61",2.347
"OASIS_3","61",2.446
"OASIS_3","62",2.418
"OASIS_3","65",2.371
"OASIS_3","68",2.52
"OASIS_3","72",2.414
"OASIS_3","67",2.462
"OASIS_3","68",2.448
"OASIS_3","73",2.397
"OASIS_3","52",2.593
"OASIS_3","61",2.642
"OASIS_3","63",2.652
"OASIS_3","75",2.344
"OASIS_3","92",2.312
"OASIS_3","48",2.231
"OASIS_3","54",2.208
"OASIS_3","46",2.441
"OASIS_3","49",2.453
"OASIS_3","52",2.473
"OASIS_3","72",2.238
"OASIS_3","74",2.196
"OASIS_3","68",2.22
"OASIS_3","80",2.002
"OASIS_3","84",2.11
"OASIS_3","81",2.382
"OASIS_3","47",2.322
"OASIS_3","50",2.265
"OASIS_3","51",2.272
"OASIS_3","53",2.387
"OASIS_3","65",2.317
"OASIS_3","68",2.27
"OASIS_3","71",2.262
"OASIS_3","58",2.378
"OASIS_3","59",2.62
"OASIS_3","65",2.598
"OASIS_3","67",2.489
"OASIS_3","52",2.57
"OASIS_3","52",2.501
"OASIS_3","56",2.569
"OASIS_3","91",2.702
"OASIS_3","95",2.363
"OASIS_3","64",2.391
"OASIS_3","66",2.484
"OASIS_3","69",2.39
"OASIS_3","69",2.202
"OASIS_3","72",2.271
"OASIS_3","75",2.383
"OASIS_3","76",2.151
"OASIS_3","77",2.26
"OASIS_3","60",2.419
"OASIS_3","63",2.268
"OASIS_3","67",2.329
"OASIS_3","67",2.342
"OASIS_3","68",2.273
"OASIS_3","65",2.261
"OASIS_3","67",2.176
"OASIS_3","70",2.297
"OASIS_3","78",2.299
"OASIS_3","73",2.205
"OASIS_3","75",2.051
"OASIS_3","80",2.207
"OASIS_3","56",2.629
"OASIS_3","72",2.224
"OASIS_3","75",2.288
"OASIS_3","78",2.348
"OASIS_3","58",2.382
"OASIS_3","60",2.358
"OASIS_3","64",2.495
"OASIS_3","66",2.405
"OASIS_3","75",2.519
"OASIS_3","78",2.498
"OASIS_3","72",2.292
"OASIS_3","63",2.369
"OASIS_3","67",2.451
"OASIS_3","67",2.289
"OASIS_3","68",2.393
"OASIS_3","70",2.338
"OASIS_3","72",2.284
"OASIS_3","74",2.279
"OASIS_3","78",2.2
"OASIS_3","54",2.257
"OASIS_3","62",2.407
"OASIS_3","73",2.433
"OASIS_3","76",2.264
"OASIS_3","78",2.326
"OASIS_3","67",2.266
"OASIS_3","68",2.294
"OASIS_3","72",2.214
"OASIS_3","72",2.263
"OASIS_3","72",2.292
"OASIS_3","75",2.213
"OASIS_3","65",2.419
"OASIS_3","67",2.244
"OASIS_3","71",2.277
"OASIS_3","73",2.212
"OASIS_3","52",2.34
"OASIS_3","52",2.356
"OASIS_3","54",2.286
"OASIS_3","56",2.34
"OASIS_3","69",2.404
"OASIS_3","69",2.47
"OASIS_3","68",2.558
"OASIS_3","70",2.584
"OASIS_3","68",2.323
"OASIS_3","67",2.113
"OASIS_3","69",2.167
"OASIS_3","74",2.168
"OASIS_3","69",2.301
"OASIS_3","65",2.552
"OASIS_3","68",2.563
"OASIS_3","69",2.599
"OASIS_3","72",2.33
"OASIS_3","72",2.39
"OASIS_3","74",2.282
"OASIS_3","67",2.439
"OASIS_3","70",2.477
"OASIS_3","70",2.41
"OASIS_3","73",2.41
"OASIS_3","70",2.444
"OASIS_3","72",2.626
"OASIS_3","76",2.561
"OASIS_3","76",2.522
"OASIS_3","75",2.341
"OASIS_3","79",2.321
"OASIS_3","66",2.236
"OASIS_3","80",2.213
"OASIS_3","75",2.257
"OASIS_3","77",2.174
"OASIS_3","73",2.434
"OASIS_3","75",2.362
"OASIS_3","48",2.094
"OASIS_3","53",2.392
"OASIS_3","58",2.492
"OASIS_3","75",2.52
"OASIS_3","78",2.4
"OASIS_3","82",2.426
"OASIS_3","64",2.294
"OASIS_3","59",2.475
"OASIS_3","73",2.187
"OASIS_3","67",2.259
"OASIS_3","69",2.297
"OASIS_3","72",2.348
"OASIS_3","75",2.406
"OASIS_3","57",2.269
"OASIS_3","60",2.219
"OASIS_3","65",2.367
"OASIS_3","62",2.563
"OASIS_3","71",2.124
"OASIS_3","57",2.472
"OASIS_3","61",2.476
"OASIS_3","64",2.455
"OASIS_3","90",2.163
"OASIS_3","82",2.196
"OASIS_3","73",2.325
"OASIS_3","76",2.424
"OASIS_3","73",2.354
"OASIS_3","76",2.286
"OASIS_3","73",2.242
"OASIS_3","77",2.438
"OASIS_3","71",2.349
"OASIS_3","87",2.274
"OASIS_3","74",2.259
"OASIS_3","77",2.103
"OASIS_3","87",2.428
"OASIS_3","53",2.459
"OASIS_3","67",1.3
"OASIS_3","67",2.434
"OASIS_3","81",2.373
"OASIS_3","73",2.615
"OASIS_3","75",2.576
"OASIS_3","65",2.396
"OASIS_3","84",2.393
"OASIS_3","61",2.452
"OASIS_3","67",2.463
"OASIS_3","75",2.195
"OASIS_3","77",2.161
"OASIS_3","69",2.275
"OASIS_3","74",2.219
"OASIS_3","76",2.122
"OASIS_3","70",2.327
"OASIS_3","68",2.405
"OASIS_3","74",2.646
"OASIS_3","55",2.528
"OASIS_3","67",2.585
"OASIS_3","71",2.608
"OASIS_3","56",2.268
"OASIS_3","60",2.299
"OASIS_3","63",2.395
"OASIS_3","69",2.519
"OASIS_3","71",2.367
"OASIS_3","73",2.379
"OASIS_3","76",2.359
"OASIS_3","78",2.337
"OASIS_3","57",2.34
"OASIS_3","61",2.357
"OASIS_3","64",2.148
"OASIS_3","67",2.347
"OASIS_3","52",2.596
"OASIS_3","53",2.533
"OASIS_3","58",2.501
"OASIS_3","69",2.246
"OASIS_3","70",2.262
"OASIS_3","73",2.235
"OASIS_3","70",2.226
"OASIS_3","73",2.178
"OASIS_3","75",2.155
"OASIS_3","79",2.216
"OASIS_3","69",2.466
"OASIS_3","69",2.422
"OASIS_3","71",2.524
"OASIS_3","71",2.507
"OASIS_3","69",2.425
"OASIS_3","68",2.35
"OASIS_3","81",2.401
"OASIS_3","74",2.54
"OASIS_3","69",2.327
"OASIS_3","69",2.316
"OASIS_3","70",2.329
"OASIS_3","72",2.242
"OASIS_3","69",2.414
"OASIS_3","70",2.518
"OASIS_3","74",2.447
"OASIS_3","78",2.363
"OASIS_3","78",2.401
"OASIS_3","75",2.381
"OASIS_3","54",2.3
"OASIS_3","57",2.379
"OASIS_3","51",2.339
"OASIS_3","77",2.224
"OASIS_3","64",2.28
"OASIS_3","65",2.23
"OASIS_3","70",2.245
"OASIS_3","72",2.325
"OASIS_3","75",2.221
"OASIS_3","59",2.604
"OASIS_3","62",2.556
"OASIS_3","81",2.214
"OASIS_3","78",2.155
"OASIS_3","63",2.274
"OASIS_3","64",2.397
"OASIS_3","65",2.38
"OASIS_3","72",2.373
"OASIS_3","82",2.377
"OASIS_3","83",2.279
"OASIS_3","63",2.262
"OASIS_3","68",2.29
"OASIS_3","68",2.409
"OASIS_3","71",2.249
"OASIS_3","83",2.148
"OASIS_3","59",2.487
"OASIS_3","61",2.463
"OASIS_3","64",2.511
"OASIS_3","67",2.425
"OASIS_3","68",2.473
"OASIS_3","72",2.444
"OASIS_3","74",2.444
"OASIS_3","79",2.481
"OASIS_3","79",2.407
"OASIS_3","79",2.35
"OASIS_3","81",2.277
"OASIS_3","69",2.299
"OASIS_3","71",2.345
"OASIS_3","75",2.257
"OASIS_3","86",2.284
"OASIS_3","61",2.465
"OASIS_3","61",2.428
"OASIS_3","64",2.29
"OASIS_3","67",2.259
"OASIS_3","71",2.135
"OASIS_3","64",2.224
"OASIS_3","65",2.269
"OASIS_3","61",2.473
"OASIS_3","65",2.449
"OASIS_3","79",2.244
"OASIS_3","53",2.497
"OASIS_3","54",2.345
"OASIS_3","60",2.468
"OASIS_3","60",2.375
"OASIS_3","63",2.434
"OASIS_3","67",2.32
"OASIS_3","69",2.219
"OASIS_3","72",2.36
"OASIS_3","75",2.29
"OASIS_3","66",2.237
"OASIS_3","70",2.214
"OASIS_3","63",2.279
"OASIS_3","65",2.238
"OASIS_3","70",2.18
"OASIS_3","71",2.173
"OASIS_3","70",2.323
"OASIS_3","73",2.359
"OASIS_3","67",2.406
"OASIS_3","83",2.663
"OASIS_3","79",2.325
"OASIS_3","70",2.369
"OASIS_3","72",2.226
"OASIS_3","67",2.367
"OASIS_3","70",2.351
"OASIS_3","56",2.589
"OASIS_3","59",2.622
"OASIS_3","62",2.649
"OASIS_3","62",2.676
"OASIS_3","64",2.671
"OASIS_3","67",2.366
"OASIS_3","69",2.411
"OASIS_3","72",2.495
"OASIS_3","69",2.437
"OASIS_3","65",2.638
"OASIS_3","69",2.62
"OASIS_3","48",2.581
"OASIS_3","54",2.581
"OASIS_3","48",2.359
"OASIS_3","50",2.33
"OASIS_3","50",2.221
"OASIS_3","54",2.452
"OASIS_3","57",2.416
"OASIS_3","58",2.416
"OASIS_3","59",2.48
"OASIS_3","63",2.308
"OASIS_3","74",2.247
"OASIS_3","52",2.382
"OASIS_3","55",2.349
"OASIS_3","58",2.302
"OASIS_3","66",2.418
"OASIS_3","67",2.374
"OASIS_3","72",2.215
"OASIS_3","82",2.266
"OASIS_3","52",2.346
"OASIS_3","55",2.196
"OASIS_3","48",2.884
"OASIS_3","53",2.527
"OASIS_3","57",2.49
"OASIS_3","74",2.339
"OASIS_3","77",2.341
"OASIS_3","79",2.29
"OASIS_3","83",2.323
"OASIS_3","84",2.39
"OASIS_3","61",2.346
"OASIS_3","64",2.367
"OASIS_3","74",2.287
"OASIS_3","83",2.151
"OASIS_3","84",2.175
"OASIS_3","87",2.096
"OASIS_3","92",2.022
"OASIS_3","64",2.297
"OASIS_3","69",2.4
"OASIS_3","85",2.312
"OASIS_3","48",2.356
"OASIS_3","55",2.374
"OASIS_3","55",2.283
"OASIS_3","65",2.473
"OASIS_3","69",2.369
"OASIS_3","84",2.428
"OASIS_3","87",2.374
"OASIS_3","66",2.492
"OASIS_3","73",2.574
"OASIS_3","69",2.385
"OASIS_3","71",2.406
"OASIS_3","65",2.426
"OASIS_3","68",2.539
"OASIS_3","69",2.325
"OASIS_3","71",2.546
"OASIS_3","72",2.593
"OASIS_3","73",2.525
"OASIS_3","64",2.152
"OASIS_3","67",2.405
"OASIS_3","67",2.413
"OASIS_3","69",2.234
"OASIS_3","53",2.545
"OASIS_3","57",2.499
"OASIS_3","63",2.247
"OASIS_3","71",2.326
"OASIS_3","73",2.349
"OASIS_3","80",2.408
"OASIS_3","74",2.372
"OASIS_3","65",2.459
"OASIS_3","77",2.083
"OASIS_3","79",2.03
"OASIS_3","70",2.34
"OASIS_3","67",2.33
"OASIS_3","56",2.63
"OASIS_3","71",2.164
"OASIS_3","75",2.072
"OASIS_3","70",2.286
"OASIS_3","71",2.317
"OASIS_3","73",2.364
"OASIS_3","79",2.575
"OASIS_3","75",2.214
"OASIS_3","68",2.028
"OASIS_3","56",2.042
"OASIS_3","61",2.192
"OASIS_3","64",2.368
"OASIS_3","64",2.293
"OASIS_3","66",2.316
"OASIS_3","66",2.182
"OASIS_3","69",2.403
"OASIS_3","51",2.486
"OASIS_3","53",2.537
"OASIS_3","61",2.47
"OASIS_3","67",2.464
"OASIS_3","69",2.459
"OASIS_3","74",2.354
"OASIS_3","73",2.323
"OASIS_3","75",2.349
"OASIS_3","78",2.319
"OASIS_3","62",2.268
"OASIS_3","62",2.244
"OASIS_3","80",2.187
"OASIS_3","85",2.221
"OASIS_3","57",2.471
"OASIS_3","58",2.515
"OASIS_3","53",2.127
"OASIS_3","57",2.234
"OASIS_3","61",2.306
"OASIS_3","64",2.279
"OASIS_3","65",2.349
"OASIS_3","69",2.404
"OASIS_3","72",2.394
"OASIS_3","72",2.149
"OASIS_3","75",2.328
"beijingEn","23",2.305
"beijingEn","21",2.577
"beijingEn","19",2.467
"beijingEn","26",2.42
"beijingEn","22",2.393
"beijingEn","19",2.29
"beijingEn","19",2.441
"beijingEn","21",2.48
"beijingEn","23",2.578
"beijingEn","22",2.669
"beijingEn","19",2.602
"beijingEn","20",2.509
"beijingEn","20",2.522
"beijingEn","20",2.633
"beijingEn","18",2.522
"beijingEn","20",2.663
"beijingEn","18",2.699
"beijingEn","23",2.476
"beijingEn","22",2.489
"beijingEn","22",2.493
"beijingEn","22",2.579
"beijingEn","22",2.476
"beijingEn","21",2.415
"beijingEn","23",2.574
"beijingEn","22",2.344
"beijingEn","23",2.376
"beijingEn","24",2.438
"beijingEn","19",2.461
"beijingEn","18",2.375
"beijingEn","22",2.619
"beijingEn","24",2.607
"beijingEn","20",2.493
"beijingEn","24",2.493
"beijingEn","19",2.486
"beijingEn","21",2.462
"beijingEn","25",2.486
"beijingEn","21",2.47
"beijingEn","18",2.438
"beijingEn","21",2.426
"beijingEn","20",2.548
"beijingEn","23",2.596
"beijingEn","25",2.475
"beijingEn","20",2.76
"beijingEn","17",2.447
"beijingEn","22",2.579
"beijingEn","20",2.532
"beijingEn","24",2.202
"beijingEn","21",2.446
"beijingEn","21",2.454
"beijingEn","23",2.463
"beijingEn","19",2.549
"beijingEn","20",2.633
"beijingEn","21",2.339
"beijingEn","19",2.346
"beijingEn","20",2.452
"beijingEn","18",2.722
"beijingEn","24",2.734
"beijingEn","21",2.546
"beijingEn","19",2.714
"beijingEn","19",2.271
"beijingEn","20",2.742
"beijingEn","21",2.293
"beijingEn","24",2.398
"beijingEn","24",2.36
"beijingEn","19",2.292
"beijingEn","21",2.472
"beijingEn","21",2.586
"beijingEn","20",2.483
"beijingEn","24",2.372
"beijingEn","21",2.55
"beijingEn","23",2.292
"beijingEn","22",2.406
"beijingEn","24",2.409
"beijingEn","21",2.74
"beijingEn","21",2.39
"beijingEn","28",2.441
"beijingEn","19",2.473
"beijingEn","21",2.523
"beijingEn","20",2.555
"beijingEn","22",2.634
"beijingEn","20",1.968
"beijingEn","21",2.583
"beijingEn","21",2.658
"beijingEn","23",2.619
"beijingEn","20",2.386
"beijingEn","23",2.52
"beijingEn","21",2.588
"beijingEn","22",2.564
"beijingEn","20",2.551
"beijingEn","19",2.382
"beijingEn","20",2.339
"beijingEn","23",2.261
"beijingEn","21",2.406
"beijingEn","20",2.254
"beijingEn","19",2.369
"beijingEn","21",2.55
"beijingEn","22",2.441
"beijingEn","20",2.468
"beijingEn","25",2.306
"beijingEn","24",2.182
"beijingEn","21",2.288
"beijingEn","22",2.436
"beijingEn","26",2.517
"beijingEn","20",2.564
"beijingEn","23",2.502
"beijingEn","22",2.386
"beijingEn","19",2.714
"beijingEn","20",2.563
"beijingEn","25",2.431
"beijingEn","24",2.381
"beijingEn","22",2.398
"beijingEn","24",2.493
"beijingEn","20",2.415
"beijingEn","20",2.242
"beijingEn","22",2.446
"beijingEn","21",2.639
"beijingEn","21",2.348
"beijingEn","21",2.472
"beijingEn","22",2.366
"beijingEn","21",2.57
"beijingEn","20",2.412
"beijingEn","21",2.183
"beijingEn","22",2.38
"beijingEn","21",2.459
"beijingEn","22",2.287
"beijingEn","20",2.19
"beijingEn","20",2.791
"beijingEn","22",2.552
"beijingEn","23",2.597
"beijingEn","20",2.43
"beijingEn","23",2.433
"beijingEn","20",2.429
"beijingEn","24",2.487
"beijingEn","26",2.437
"beijingEn","22",2.446
"beijingEn","23",2.603
"beijingEn","21",2.994
"beijingEn","19",2.473
"beijingEn","20",2.613
"beijingEn","25",2.471
"beijingEn","22",2.548
"beijingEn","20",2.316
"beijingEn","20",2.448
"beijingEn","18",2.622
"beijingEn","22",2.602
"beijingEn","21",2.404
"beijingEn","20",2.595
"beijingEn","19",2.573
"beijingEn","19",2.608
"beijingEn","23",2.351
"beijingEn","20",2.477
"beijingEn","26",2.502
"beijingEn","19",2.426
"beijingEn","19",2.501
"beijingEn","23",2.576
"beijingEn","19",2.632
"beijingEn","21",2.379
"beijingEn","23",2.594
"beijingEn","22",2.417
"beijingEn","22",2.816
"beijingEn","22",2.57
"beijingEn","24",2.363
"beijingEn","19",2.527
"beijingEn","20",2.615
"beijingEn","20",2.468
"beijingEn","20",2.401
"beijingEn","20",2.361
"beijingEn","18",2.252
"beijingEn","18",2.638
"beijingEn","20",2.354
"beijingEn","19",2.514
"beijingEn","21",2.468
"beijingEn","22",2.521
"beijingEn","23",2.467
"beijingEn","19",2.475
"beijingEn","21",2.657
"beijingEn","20",2.469
"beijingEn","21",2.366
"beijingEn","21",2.721
